language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
pt,v1,1,81,84,mundo,mundo,mundo,unknown,mundo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,82,85,estão,estão,estão,unknown,estão,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,83,86,esse,esse,esse,unknown,esse,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,84,87,tempo,tempo,tempo,unknown,tempo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,85,88,vida,vida,vida,unknown,vida,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,86,89,essa,essa,essa,unknown,essa,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,87,90,eles,eles,eles,unknown,eles,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,88,91,há,há,há,unknown,há,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,89,92,porque,porque,porque,unknown,porque,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,90,93,tenho,tenho,tenho,unknown,tenho,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,91,94,casa,casa,casa,unknown,casa,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,92,95,nada,nada,nada,unknown,nada,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,93,96,the,the,the,unknown,the,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,94,97,ver,ver,ver,unknown,ver,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,95,98,melhor,melhor,melhor,unknown,melhor,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,96,99,bom,bom,bom,unknown,bom,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,97,100,foram,foram,foram,unknown,foram,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,98,101,sempre,sempre,sempre,unknown,sempre,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,99,102,ano,ano,ano,unknown,ano,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,100,103,grande,grande,grande,unknown,grande,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,101,104,esta,esta,esta,unknown,esta,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,102,105,vez,vez,vez,unknown,vez,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,103,106,aos,aos,aos,unknown,aos,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,104,107,apenas,apenas,apenas,unknown,apenas,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,105,108,coisa,coisa,coisa,unknown,coisa,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,106,109,sou,sou,sou,unknown,sou,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,107,110,suas,suas,suas,unknown,suas,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,108,112,dois,dois,dois,unknown,dois,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,109,113,nunca,nunca,nunca,unknown,nunca,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,110,114,todo,todo,todo,unknown,todo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,111,115,quero,quero,quero,unknown,quero,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,112,116,mim,mim,mim,unknown,mim,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,113,117,parte,parte,parte,unknown,parte,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,114,119,outros,outros,outros,unknown,outros,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,115,120,hoje,hoje,hoje,unknown,hoje,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,116,121,sei,sei,sei,unknown,sei,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,117,122,tão,tão,tão,unknown,tão,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,118,123,então,então,então,unknown,então,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,119,124,nem,nem,nem,unknown,nem,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,120,125,nossa,nossa,nossa,unknown,nossa,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,121,126,faz,faz,faz,unknown,faz,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,122,127,cidade,cidade,cidade,unknown,cidade,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,123,128,qual,qual,qual,unknown,qual,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,124,129,às,às,às,unknown,às,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,125,131,deus,deus,deus,unknown,deus,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,126,132,quer,quer,quer,unknown,quer,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,127,133,estou,estou,estou,unknown,estou,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,128,134,trabalho,trabalho,trabalho,unknown,trabalho,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,129,135,nós,nós,nós,unknown,nós,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,130,136,durante,durante,durante,unknown,durante,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
