language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
es,v1,1,47,50,sobre,sobre,sobre,unknown,sobre,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,48,51,también,también,también,unknown,también,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,49,52,todos,todos,todos,unknown,todos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,50,53,eso,eso,eso,unknown,eso,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,51,54,tiene,tiene,tiene,unknown,tiene,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,52,55,nos,nos,nos,unknown,nos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,53,56,porque,porque,porque,unknown,porque,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,54,57,qué,qué,qué,unknown,qué,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,55,58,así,así,así,unknown,así,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,56,59,años,años,años,unknown,años,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,57,60,dos,dos,dos,unknown,dos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,58,61,bien,bien,bien,unknown,bien,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,59,62,entre,entre,entre,unknown,entre,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,60,63,puede,puede,puede,unknown,puede,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,61,64,desde,desde,desde,unknown,desde,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,62,65,hasta,hasta,hasta,unknown,hasta,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,63,66,hacer,hacer,hacer,unknown,hacer,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,64,67,ahora,ahora,ahora,unknown,ahora,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,65,68,era,era,era,unknown,era,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,66,69,esto,esto,esto,unknown,esto,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,67,70,vez,vez,vez,unknown,vez,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,68,71,hace,hace,hace,unknown,hace,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,69,72,nada,nada,nada,unknown,nada,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,70,73,ni,ni,ni,unknown,ni,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,71,74,donde,donde,donde,unknown,donde,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,72,75,parte,parte,parte,unknown,parte,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,73,76,solo,solo,solo,unknown,solo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,74,77,algo,algo,algo,unknown,algo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,75,78,tiempo,tiempo,tiempo,unknown,tiempo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,76,79,día,día,día,unknown,día,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,77,80,uno,uno,uno,unknown,uno,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,78,81,mejor,mejor,mejor,unknown,mejor,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,79,82,mucho,mucho,mucho,unknown,mucho,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,80,83,tan,tan,tan,unknown,tan,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,81,84,ver,ver,ver,unknown,ver,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,82,85,vida,vida,vida,unknown,vida,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,83,86,e,e,e,unknown,e,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,84,87,ese,ese,ese,unknown,ese,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,85,88,han,han,han,unknown,han,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,86,89,mismo,mismo,mismo,unknown,mismo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,87,90,siempre,siempre,siempre,unknown,siempre,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,88,91,tengo,tengo,tengo,unknown,tengo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,89,92,cada,cada,cada,unknown,cada,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,90,93,después,después,después,unknown,después,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,91,94,están,están,están,unknown,están,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,92,95,gente,gente,gente,unknown,gente,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,93,97,esa,esa,esa,unknown,esa,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,94,98,estado,estado,estado,unknown,estado,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,95,99,estoy,estoy,estoy,unknown,estoy,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,96,100,mundo,mundo,mundo,unknown,mundo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,97,101,va,va,va,unknown,va,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,98,103,año,año,año,unknown,año,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,99,104,les,les,les,unknown,les,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,100,105,mas,mas,mas,unknown,mas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,101,106,otro,otro,otro,unknown,otro,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,102,107,otros,otros,otros,unknown,otros,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,103,108,gracias,gracias,gracias,unknown,gracias,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,104,109,otra,otra,otra,unknown,otra,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
