language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
sv,v1,1,62,64,mer,mer,mer,unknown,mer,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,63,65,än,än,än,unknown,än,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,64,66,år,år,år,unknown,år,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,65,68,efter,efter,efter,unknown,efter,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,66,69,göra,göra,göra,unknown,göra,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,67,70,över,över,över,unknown,över,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,68,71,detta,detta,detta,unknown,detta,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,69,72,ni,ni,ni,unknown,ni,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,70,73,ta,ta,ta,unknown,ta,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,71,74,också,också,också,unknown,också,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,72,75,allt,allt,allt,unknown,allt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,73,76,hon,hon,hon,unknown,hon,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,74,77,måste,måste,måste,unknown,måste,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,75,78,se,se,se,unknown,se,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,76,79,går,går,går,unknown,går,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,77,80,även,även,även,unknown,även,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,78,81,under,under,under,unknown,under,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,79,82,någon,någon,någon,unknown,någon,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,80,83,vet,vet,vet,unknown,vet,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,81,84,andra,andra,andra,unknown,andra,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,82,85,något,något,något,unknown,något,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,83,86,tror,tror,tror,unknown,tror,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,84,87,bli,bli,bli,unknown,bli,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,85,88,ja,ja,ja,unknown,ja,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,86,89,mot,mot,mot,unknown,mot,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,87,90,kanske,kanske,kanske,unknown,kanske,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,88,91,ser,ser,ser,unknown,ser,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,89,92,vid,vid,vid,unknown,vid,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,90,93,ingen,ingen,ingen,unknown,ingen,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,91,94,sverige,sverige,sverige,unknown,sverige,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,92,95,två,två,två,unknown,två,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,93,96,varför,varför,varför,unknown,varför,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,94,97,många,många,många,unknown,många,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,95,98,dem,dem,dem,unknown,dem,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,96,99,din,din,din,unknown,din,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,97,100,hela,hela,hela,unknown,hela,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,98,101,sen,sen,sen,unknown,sen,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
