language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
nl,v1,1,63,65,na,na,na,unknown,na,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,64,66,ons,ons,ons,unknown,ons,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,65,67,waar,waar,waar,unknown,waar,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,66,68,werd,werd,werd,unknown,werd,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,67,70,goed,goed,goed,unknown,goed,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,68,71,gaan,gaan,gaan,unknown,gaan,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,69,72,gaat,gaat,gaat,unknown,gaat,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,70,73,onze,onze,onze,unknown,onze,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,71,74,wil,wil,wil,unknown,wil,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,72,75,zich,zich,zich,unknown,zich,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,73,76,zou,zou,zou,unknown,zou,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,74,77,doen,doen,doen,unknown,doen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,75,78,andere,andere,andere,unknown,andere,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,76,79,hier,hier,hier,unknown,hier,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,77,80,dus,dus,dus,unknown,dus,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,78,81,tegen,tegen,tegen,unknown,tegen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,79,82,maken,maken,maken,unknown,maken,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,80,83,alleen,alleen,alleen,unknown,alleen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,81,84,mij,mij,mij,unknown,mij,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,82,85,onder,onder,onder,unknown,onder,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,83,87,had,had,had,unknown,had,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,84,88,hun,hun,hun,unknown,hun,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,85,89,twee,twee,twee,unknown,twee,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,86,90,nieuwe,nieuwe,nieuwe,unknown,nieuwe,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,87,91,weer,weer,weer,unknown,weer,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,88,92,zien,zien,zien,unknown,zien,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,89,93,zal,zal,zal,unknown,zal,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,90,94,jij,jij,jij,unknown,jij,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,91,95,moeten,moeten,moeten,unknown,moeten,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,92,96,eerste,eerste,eerste,unknown,eerste,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,93,97,komt,komt,komt,unknown,komt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,94,98,wij,wij,wij,unknown,wij,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,95,99,echt,echt,echt,unknown,echt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,96,100,eens,eens,eens,unknown,eens,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,97,101,daar,daar,daar,unknown,daar,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,98,102,heel,heel,heel,unknown,heel,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,99,103,toch,toch,toch,unknown,toch,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,100,105,dag,dag,dag,unknown,dag,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,101,106,mee,mee,mee,unknown,mee,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,102,107,staat,staat,staat,unknown,staat,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,103,108,alle,alle,alle,unknown,alle,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,104,109,tijd,tijd,tijd,unknown,tijd,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,105,110,zij,zij,zij,unknown,zij,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
