language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
hr,v1,1,179,191,pri,pri,pri,unknown,pri,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,180,192,vrlo,vrlo,vrlo,unknown,vrlo,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,181,193,neko,neko,neko,unknown,neko,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,182,194,pravo,pravo,pravo,unknown,pravo,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,183,195,često,često,često,unknown,često,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,184,196,si,si,si,unknown,si,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,185,197,dr,dr,dr,unknown,dr,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,186,198,jedno,jedno,jedno,unknown,jedno,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,187,199,kojima,kojima,kojima,unknown,kojima,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,188,200,kojoj,kojoj,kojoj,unknown,kojoj,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,189,201,ovom,ovom,ovom,unknown,ovom,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,190,202,trebalo,trebalo,trebalo,unknown,trebalo,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,191,203,zajedno,zajedno,zajedno,unknown,zajedno,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,192,204,druge,druge,druge,unknown,druge,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,193,205,imaju,imaju,imaju,unknown,imaju,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,194,206,naš,naš,naš,unknown,naš,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,195,207,no,no,no,unknown,no,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,196,208,svaki,svaki,svaki,unknown,svaki,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,197,209,tom,tom,tom,unknown,tom,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,198,210,jednog,jednog,jednog,unknown,jednog,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,199,211,kasnije,kasnije,kasnije,unknown,kasnije,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,200,212,naše,naše,naše,unknown,naše,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,201,213,neke,neke,neke,unknown,neke,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,202,214,stvari,stvari,stvari,unknown,stvari,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,203,215,vi,vi,vi,unknown,vi,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,204,216,osim,osim,osim,unknown,osim,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,205,217,ovu,ovu,ovu,unknown,ovu,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,206,218,država,država,država,unknown,država,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,207,219,njegov,njegov,njegov,unknown,njegov,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,208,220,zašto,zašto,zašto,unknown,zašto,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,209,221,znači,znači,znači,unknown,znači,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,210,222,ćemo,ćemo,ćemo,unknown,ćemo,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,211,224,mesto,mesto,mesto,unknown,mesto,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,212,225,one,one,one,unknown,one,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,213,226,g,g,g,unknown,g,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,214,227,mesta,mesta,mesta,unknown,mesta,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
hr,v1,1,215,228,nisam,nisam,nisam,unknown,nisam,wordfreq:sh,wordfreq_seeded;deterministically_filtered;structurally_curated
