language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
cs,v1,1,113,120,mají,mají,mají,unknown,mají,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,114,121,pod,pod,pod,unknown,pod,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,115,122,ta,ta,ta,unknown,ta,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,116,123,třeba,třeba,třeba,unknown,třeba,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,117,124,den,den,den,unknown,den,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,118,125,praha,praha,praha,unknown,praha,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,119,126,právě,právě,právě,unknown,právě,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,120,127,tady,tady,tady,unknown,tady,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,121,128,taky,taky,taky,unknown,taky,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,122,129,všechno,všechno,všechno,unknown,všechno,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,123,131,ke,ke,ke,unknown,ke,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,124,132,velmi,velmi,velmi,unknown,velmi,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,125,133,přes,přes,přes,unknown,přes,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,126,134,české,české,české,unknown,české,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,127,135,dva,dva,dva,unknown,dva,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,128,136,její,její,její,unknown,její,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,129,137,proti,proti,proti,unknown,proti,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,130,138,proto,proto,proto,unknown,proto,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,131,139,místo,místo,místo,unknown,místo,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,132,140,nikdy,nikdy,nikdy,unknown,nikdy,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,133,141,jeden,jeden,jeden,unknown,jeden,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,134,142,musí,musí,musí,unknown,musí,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,135,143,budou,budou,budou,unknown,budou,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,136,144,jsi,jsi,jsi,unknown,jsi,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,137,145,někdo,někdo,někdo,unknown,někdo,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,138,146,práce,práce,práce,unknown,práce,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,139,147,tohle,tohle,tohle,unknown,tohle,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,140,148,dobře,dobře,dobře,unknown,dobře,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,141,149,jde,jde,jde,unknown,jde,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,142,150,kteří,kteří,kteří,unknown,kteří,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,143,151,kvůli,kvůli,kvůli,unknown,kvůli,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,144,152,zde,zde,zde,unknown,zde,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,145,153,lidí,lidí,lidí,unknown,lidí,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,146,154,měla,měla,měla,unknown,měla,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,147,155,jim,jim,jim,unknown,jim,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,148,156,každý,každý,každý,unknown,každý,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,149,157,tedy,tedy,tedy,unknown,tedy,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,150,158,víc,víc,víc,unknown,víc,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,151,159,všichni,všichni,všichni,unknown,všichni,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,152,160,řekl,řekl,řekl,unknown,řekl,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,153,161,chci,chci,chci,unknown,chci,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,154,162,nové,nové,nové,unknown,nové,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
