language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
da,v1,1,47,49,meget,meget,meget,unknown,meget,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,48,50,noget,noget,noget,unknown,noget,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,49,51,da,da,da,unknown,da,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,50,52,dig,dig,dig,unknown,dig,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,51,53,kunne,kunne,kunne,unknown,kunne,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,52,54,lige,lige,lige,unknown,lige,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,53,55,min,min,min,unknown,min,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,54,56,når,når,når,unknown,når,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,55,57,op,op,op,unknown,op,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,56,59,blev,blev,blev,unknown,blev,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,57,60,bliver,bliver,bliver,unknown,bliver,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,58,61,havde,havde,havde,unknown,havde,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,59,62,mere,mere,mere,unknown,mere,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,60,63,over,over,over,unknown,over,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,61,64,hun,hun,hun,unknown,hun,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,62,65,se,se,se,unknown,se,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,63,66,år,år,år,unknown,år,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,64,68,bare,bare,bare,unknown,bare,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,65,69,få,få,få,unknown,få,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,66,70,have,have,have,unknown,have,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,67,71,dem,dem,dem,unknown,dem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,68,72,to,to,to,unknown,to,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,69,74,lidt,lidt,lidt,unknown,lidt,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,70,75,selv,selv,selv,unknown,selv,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,71,77,din,din,din,unknown,din,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
