language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,72,78,eikä,eikä,eikä,unknown,eikä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,73,79,siis,siis,siis,unknown,siis,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,74,80,sillä,sillä,sillä,unknown,sillä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,75,81,ehkä,ehkä,ehkä,unknown,ehkä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,76,82,itse,itse,itse,unknown,itse,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,77,83,onko,onko,onko,unknown,onko,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,78,84,tehdä,tehdä,tehdä,unknown,tehdä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,79,85,tuo,tuo,tuo,unknown,tuo,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,80,86,vähän,vähän,vähän,unknown,vähän,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,81,87,yksi,yksi,yksi,unknown,yksi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,82,88,jotain,jotain,jotain,unknown,jotain,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,83,89,juuri,juuri,juuri,unknown,juuri,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,84,90,siinä,siinä,siinä,unknown,siinä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,85,91,suomessa,suomessa,suomessa,unknown,suomessa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,86,92,jonka,jonka,jonka,unknown,jonka,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,87,93,kuten,kuten,kuten,unknown,kuten,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,88,94,miksi,miksi,miksi,unknown,miksi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,89,95,kaksi,kaksi,kaksi,unknown,kaksi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,90,96,lisäksi,lisäksi,lisäksi,unknown,lisäksi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,91,97,taas,taas,taas,unknown,taas,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,92,98,tuli,tuli,tuli,unknown,tuli,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,93,99,enää,enää,enää,unknown,enää,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,94,100,joku,joku,joku,unknown,joku,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,95,101,siihen,siihen,siihen,unknown,siihen,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
